Дата,Смена,idMO,Гос. номер,Объект,Зона,Тег,Вход,Выход,Время в зоне, мин
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,15:29,16:04,34.8
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,16:11,16:19,8.5
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,16:24,16:46,21.8
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,16:58,17:09,10.5
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,17:20,18:04,43.7
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,18:11,18:31,20
2026-02-16,1 смена,163,Х643РС72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:47,16:48,540.9
2026-02-16,1 смена,163,Х643РС72,Тобольск общая зона,Тобольск речпорт,dt_loading,07:47,08:14,26.7
2026-02-16,1 смена,449,В884ХС86,Тобольск общая зона,Тобольск общая зона,dt_boundary,08:07,17:21,553.9
2026-02-16,1 смена,449,В884ХС86,Тобольск общая зона,Тобольск речпорт,dt_loading,08:43,08:49,5.8
2026-02-16,1 смена,449,В884ХС86,Тобольск общая зона,Тобольск выгрузка,dt_unloading,15:23,15:56,32.8
2026-02-16,1 смена,449,В884ХС86,Тобольск общая зона,Тобольск речпорт,dt_loading,16:55,16:56,1
2026-02-16,1 смена,705,Т219ХА72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:31,19:30,718.6
2026-02-16,1 смена,705,Т219ХА72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,07:31,10:21,170
2026-02-16,1 смена,705,Т219ХА72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,19:24,19:30,5.8
2026-02-16,1 смена,706,Т220ХА72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,07:30,10:48,198.3
2026-02-16,1 смена,706,Т220ХА72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:30,19:30,720
2026-02-16,1 смена,706,Т220ХА72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,10:56,11:30,33.8
2026-02-16,1 смена,706,Т220ХА72,Тобольск общая зона,Тобольск Качипова,dt_loading,11:48,12:02,13.7
2026-02-16,1 смена,706,Т220ХА72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,12:20,19:30,429.2
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,07:49,18:32,642.9
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,07:50,08:39,49.4
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,08:46,08:54,8.4
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,09:00,09:27,27
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,09:33,09:47,13.6
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,09:53,10:14,21.6
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,10:21,10:41,20
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,10:46,11:24,38
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,11:32,11:43,11
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,11:48,12:12,24.3
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,12:19,13:53,94.1
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,13:59,14:47,48.1
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,14:53,15:02,8.9
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,15:07,15:54,46.3
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,16:01,16:22,20.8
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,16:28,16:42,14.4
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,16:52,17:05,13
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,17:25,17:51,26.1
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,17:58,18:25,26.7
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,07:45,15:44,479
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,07:52,08:23,30.7
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,08:29,08:34,5.1
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,08:39,09:02,22.3
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,09:08,09:16,7.6
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,09:23,09:50,27.3
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,09:56,10:03,6.8
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,10:08,10:37,29.3
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,10:44,10:54,10.1
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,11:08,11:48,39.8
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,11:54,12:03,8.7
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,12:09,12:36,27.3
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,14:11,14:17,6.4
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,14:23,15:21,58.1
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,15:28,15:36,7.9
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,16:34,18:28,114.5
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,16:40,17:11,31.7
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,17:18,17:25,7
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,17:30,18:04,34.2
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,18:11,18:25,13.6
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,07:50,15:32,462.1
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,07:50,08:45,54.1
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,08:52,09:04,11.5
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,09:11,09:36,25.2
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,09:44,09:54,10.5
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,10:01,10:29,28
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,10:36,10:51,15.3
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,10:58,11:36,37.3
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,11:44,11:59,15.7
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,12:05,12:31,26.1
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,12:38,12:45,7.7
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,13:59,14:44,45.1
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,14:51,15:08,16.6
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,15:14,15:29,14.7
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,17:22,18:45,83.3
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,17:23,18:06,43.8
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,18:13,18:33,19.3
2026-02-16,1 смена,786,С234МН72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:30,19:30,719.7
2026-02-16,1 смена,786,С234МН72,Тобольск общая зона,Тобольск речпорт,dt_loading,07:39,07:39,0.5
2026-02-16,1 смена,1121,М253СЕ72,Тобольск общая зона,Тобольск общая зона,dt_boundary,08:07,18:37,629.6
2026-02-16,1 смена,1561,С880НС72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:30,19:30,719.1
2026-02-16,1 смена,1561,С880НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,08:24,19:30,665.8
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:30,19:30,719.5
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,07:38,07:47,9.1
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,08:04,08:37,33.8
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,08:53,08:58,5
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,09:13,09:35,21.9
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,09:50,09:56,6.1
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,10:12,10:40,27.4
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,10:56,11:03,6.6
